MSP->LSE->ORD	2008-07-27	650	0	2008-07-29	1415	0
MSP->LSE->ORD	2008-07-28	650	0	2008-07-30	1920	0
ORD->LSE->MSP	2008-07-29	715	0	2008-07-31	1315	2
ORD->LSE->MSP	2008-08-04	715	0	2008-08-06	1315	0
MSP->LSE->ORD	2008-08-06	650	0	2008-08-08	1415	0
ORD->LSE->MSP	2008-08-08	715	0	2008-08-10	1315	0
ORD->LSE->MSP	2008-08-14	715	0	2008-08-16	1945	0
MSP->LSE->ORD	2008-08-20	1045	0	2008-08-22	1415	0
MSP->LSE->ORD	2008-08-23	650	0	2008-08-25	1415	0
MSP->LSE->ORD	2008-08-24	650	0	2008-08-26	1415	0
MSP->LSE->ORD	2008-08-25	650	0	2008-08-27	1415	0
MSP->LSE->ORD	2008-09-02	1045	0	2008-09-04	1415	3
MSP->LSE->ORD	2008-09-03	650	0	2008-09-05	1415	0
MSP->LSE->ORD	2008-09-20	1045	0	2008-09-22	1415	0
MSP->LSE->ORD	2008-09-23	1045	0	2008-09-25	1415	0
MSP->LSE->ORD	2008-10-03	1045	0	2008-10-05	1415	0
MSP->LSE->ORD	2008-10-05	1045	0	2008-10-07	1415	0
MSP->LSE->ORD	2008-10-07	1045	0	2008-10-09	1415	0
MSP->LSE->ORD	2008-10-08	650	0	2008-10-10	1415	0
MSP->LSE->ORD	2008-10-14	1045	0	2008-10-16	1415	0
MSP->LSE->ORD	2008-10-18	650	0	2008-10-20	1415	0
MSP->LSE->ORD	2008-10-19	650	0	2008-10-21	1415	0
MSP->LSE->ORD	2008-10-25	650	0	2008-10-27	1415	0
MSP->LSE->ORD	2008-10-28	650	0	2008-10-30	1415	0
HOU->MAF->ABQ	2008-01-02	1130	0	2008-01-04	2015	0
IAH->MAF->HOU	2008-01-04	705	0	2008-01-06	2100	0
DAL->MAF->HOU	2008-01-06	705	0	2008-01-08	1945	0
IAH->MAF->AUS	2008-01-08	735	0	2008-01-10	2115	0
ABQ->MAF->IAH	2008-01-12	730	0	2008-01-14	2030	0
IAH->MAF->HOU	2008-01-14	710	0	2008-01-16	2115	0
DFW->MAF->HOU	2008-01-16	710	0	2008-01-18	1600	0
IAH->MAF->HOU	2008-01-18	710	0	2008-01-20	2115	0
ABQ->MAF->DAL	2008-01-22	640	0	2008-01-24	2030	0
AUS->MAF->ABQ	2008-01-24	830	0	2008-01-26	1645	0
DAL->MAF->DFW	2008-01-25	605	0	2008-01-27	1315	0
DAL->MAF->HOU	2008-01-26	720	0	2008-01-28	1820	0
DAL->MAF->ABQ	2008-01-27	830	0	2008-01-29	1820	0
DAL->MAF->HOU	2008-01-28	710	0	2008-01-30	1315	0
IAH->MAF->DFW	2008-01-29	605	0	2008-01-31	2115	5
DFW->MAF->DAL	2008-01-30	1135	0	2008-02-01	1600	0
AUS->MAF->DFW	2008-01-31	605	0	2008-02-02	1645	0
DAL->MAF->IAH	2008-02-02	730	0	2008-02-04	1550	0
ABQ->MAF->DFW	2008-02-03	940	0	2008-02-05	2030	0
IAH->MAF->DAL	2008-02-04	1135	0	2008-02-06	2115	0
HOU->MAF->ABQ	2008-02-06	830	0	2008-02-08	1955	0
HOU->MAF->DAL	2008-02-10	915	0	2008-02-12	1955	0
DAL->MAF->AUS	2008-02-12	705	0	2008-02-14	1315	0
ABQ->MAF->DAL	2008-02-16	915	0	2008-02-18	2030	0
DFW->MAF->DAL	2008-02-18	915	0	2008-02-20	1600	0
IAH->MAF->AUS	2008-02-20	705	0	2008-02-22	2115	0
IAH->MAF->AUS	2008-02-22	705	0	2008-02-24	1425	0
AUS->MAF->DFW	2008-02-23	605	0	2008-02-25	1645	0
DFW->MAF->DAL	2008-02-28	640	0	2008-03-01	1600	0
IAH->MAF->DFW	2008-02-29	605	0	2008-03-02	1425	0
HOU->MAF->DFW	2008-03-01	1120	0	2008-03-03	1955	0
DFW->MAF->AUS	2008-03-03	705	0	2008-03-05	1335	0
ABQ->MAF->DFW	2008-03-05	1120	0	2008-03-07	2030	0
HOU->MAF->IAH	2008-03-06	1030	0	2008-03-08	1805	0
AUS->MAF->DFW	2008-03-07	1120	0	2008-03-09	1725	0
DFW->MAF->HOU	2008-03-08	820	0	2008-03-10	1335	0
IAH->MAF->DFW	2008-03-09	1120	0	2008-03-11	1440	0
AUS->MAF->IAH	2008-03-10	730	0	2008-03-12	1725	0
DFW->MAF->AUS	2008-03-11	700	0	2008-03-13	1335	0
DAL->MAF->HOU	2008-03-14	630	0	2008-03-16	1810	0
ABQ->MAF->DAL	2008-03-16	1115	0	2008-03-18	2035	1
DFW->MAF->ABQ	2008-03-17	825	0	2008-03-19	2030	0
DFW->MAF->DAL	2008-03-19	730	0	2008-03-21	2030	0
AUS->MAF->DFW	2008-03-21	940	0	2008-03-23	1725	0
DAL->MAF->IAH	2008-03-22	730	0	2008-03-24	1810	0
IAH->MAF->DAL	2008-03-24	730	0	2008-03-26	1625	0
IAH->MAF->HOU	2008-03-26	630	0	2008-03-28	2115	0
DAL->MAF->HOU	2008-03-28	630	0	2008-03-30	1810	5
ABQ->MAF->DFW	2008-03-29	940	0	2008-03-31	2035	0
HOU->MAF->ABQ	2008-03-30	825	0	2008-04-01	1955	0
IAH->MAF->DFW	2008-03-31	605	0	2008-04-02	2115	0
DFW->MAF->ABQ	2008-04-03	825	0	2008-04-05	2030	0
DAL->MAF->HOU	2008-04-04	630	0	2008-04-06	2100	0
ABQ->MAF->DAL	2008-04-08	955	0	2008-04-10	2035	2
DAL->MAF->DFW	2008-04-09	605	0	2008-04-11	2100	0
DAL->MAF->ABQ	2008-04-12	830	0	2008-04-14	1620	0
IAH->MAF->ABQ	2008-04-14	825	0	2008-04-16	2115	0
AUS->MAF->HOU	2008-04-16	630	0	2008-04-18	1725	0
DAL->MAF->AUS	2008-04-18	700	0	2008-04-20	1810	0
DAL->MAF->HOU	2008-04-20	630	0	2008-04-22	1620	0
IAH->MAF->DFW	2008-04-21	940	0	2008-04-23	2115	0
DAL->MAF->AUS	2008-04-22	700	0	2008-04-24	1345	0
IAH->MAF->DFW	2008-04-23	605	0	2008-04-25	2115	0
IAH->MAF->DAL	2008-04-26	730	0	2008-04-28	1440	0
DFW->MAF->HOU	2008-04-27	630	0	2008-04-29	1600	0
ABQ->MAF->IAH	2008-04-28	730	0	2008-04-30	2035	0
AUS->MAF->DFW	2008-04-29	940	0	2008-05-01	1725	0
DAL->MAF->AUS	2008-05-01	700	0	2008-05-03	1300	0
ABQ->MAF->HOU	2008-05-02	630	0	2008-05-04	2035	0
DFW->MAF->DAL	2008-05-03	1025	0	2008-05-05	1600	0
ABQ->MAF->HOU	2008-05-06	630	0	2008-05-08	2035	0
ABQ->MAF->DFW	2008-05-07	1115	0	2008-05-09	2035	0
ABQ->MAF->IAH	2008-05-08	730	0	2008-05-10	1940	0
IAH->MAF->DFW	2008-05-11	605	0	2008-05-13	1440	0
ABQ->MAF->HOU	2008-05-12	610	0	2008-05-14	2040	0
DFW->MAF->DAL	2008-05-14	645	0	2008-05-16	2020	0
IAH->MAF->HOU	2008-05-16	610	0	2008-05-18	2115	0
IAH->MAF->DAL	2008-05-18	950	0	2008-05-20	1440	0
DAL->MAF->ABQ	2008-05-20	900	0	2008-05-22	1555	0
ABQ->MAF->DAL	2008-05-22	950	0	2008-05-24	1955	0
ABQ->MAF->HOU	2008-05-24	800	0	2008-05-26	2040	0
ABQ->MAF->IAH	2008-05-26	730	0	2008-05-28	2040	0
ABQ->MAF->DAL	2008-05-28	645	0	2008-05-30	2040	0
IAH->MAF->HOU	2008-06-01	610	0	2008-06-03	1440	0
IAH->MAF->HOU	2008-06-02	610	0	2008-06-04	2115	0
DFW->MAF->IAH	2008-06-04	730	0	2008-06-06	1735	0
DAL->MAF->ABQ	2008-06-06	900	0	2008-06-08	1555	0
IAH->MAF->DFW	2008-06-07	605	0	2008-06-09	1440	0
IAH->MAF->DFW	2008-06-11	605	0	2008-06-13	1440	0
HOU->MAF->AUS	2008-06-12	710	0	2008-06-14	1740	0
DAL->MAF->AUS	2008-06-16	710	0	2008-06-18	1555	0
HOU->MAF->DFW	2008-06-17	940	0	2008-06-19	2055	0
ABQ->MAF->DAL	2008-06-18	645	0	2008-06-20	2040	0
DAL->MAF->AUS	2008-06-19	710	0	2008-06-21	1655	0
DFW->MAF->HOU	2008-06-20	610	0	2008-06-22	1600	0
HOU->MAF->DAL	2008-06-22	1145	0	2008-06-24	2055	0
DAL->MAF->ABQ	2008-06-26	900	0	2008-06-28	1655	0
DAL->MAF->DFW	2008-06-27	1105	0	2008-06-29	1815	0
DAL->MAF->DFW	2008-06-29	605	0	2008-07-01	1815	0
IAH->MAF->AUS	2008-06-30	710	0	2008-07-02	2115	0
DFW->MAF->DAL	2008-07-01	645	0	2008-07-03	1335	0
DAL->MAF->IAH	2008-07-02	935	0	2008-07-04	1335	0
DFW->MAF->DAL	2008-07-03	645	0	2008-07-05	1335	0
DAL->MAF->AUS	2008-07-06	710	0	2008-07-08	1555	0
ABQ->MAF->DAL	2008-07-08	645	0	2008-07-10	2040	0
HOU->MAF->DAL	2008-07-10	645	0	2008-07-12	1740	0
IAH->MAF->DFW	2008-07-11	1120	0	2008-07-13	1440	0
IAH->MAF->DFW	2008-07-13	940	0	2008-07-15	2115	0
DAL->MAF->HOU	2008-07-14	610	0	2008-07-16	2045	0
DAL->MAF->IAH	2008-07-16	935	0	2008-07-18	1555	0
DAL->MAF->IAH	2008-07-18	935	0	2008-07-20	1555	0
IAH->MAF->HOU	2008-07-20	610	0	2008-07-22	2115	0
HOU->MAF->IAH	2008-07-22	1045	0	2008-07-24	2055	0
DAL->MAF->AUS	2008-07-24	710	0	2008-07-26	1930	0
DAL->MAF->HOU	2008-07-26	800	0	2008-07-28	2045	0
IAH->MAF->ABQ	2008-07-28	900	0	2008-07-30	1440	0
DFW->MAF->DAL	2008-07-30	1145	0	2008-08-01	2020	0
IAH->MAF->DFW	2008-07-31	605	0	2008-08-02	1440	0
DFW->MAF->AUS	2008-08-01	710	0	2008-08-03	1655	0
HOU->MAF->IAH	2008-08-02	1025	0	2008-08-04	2055	0
DFW->MAF->DAL	2008-08-03	950	0	2008-08-05	2020	0
DAL->MAF->ABQ	2008-08-04	900	0	2008-08-06	1440	0
DAL->MAF->HOU	2008-08-06	610	0	2008-08-08	2045	0
DFW->MAF->IAH	2008-08-07	935	0	2008-08-09	1335	0
DAL->MAF->DFW	2008-08-09	940	0	2008-08-11	1555	0
ABQ->MAF->DAL	2008-08-10	1145	0	2008-08-12	2040	0
IAH->MAF->DFW	2008-08-13	605	0	2008-08-15	1440	1
IAH->MAF->DFW	2008-08-16	605	0	2008-08-18	2115	0
ABQ->MAF->DFW	2008-08-17	1120	0	2008-08-19	2040	0
DAL->MAF->ABQ	2008-08-18	900	0	2008-08-20	1440	0
DFW->MAF->DAL	2008-08-21	645	0	2008-08-23	1335	0
AUS->MAF->ABQ	2008-08-28	805	0	2008-08-30	1345	0
AUS->MAF->DFW	2008-08-29	605	0	2008-08-31	1345	0
DFW->MAF->DAL	2008-08-30	1030	0	2008-09-01	1655	0
IAH->MAF->DFW	2008-08-31	605	0	2008-09-02	2115	0
AUS->MAF->IAH	2008-09-02	935	0	2008-09-04	1740	0
HOU->MAF->ABQ	2008-09-04	805	0	2008-09-06	1655	0
DAL->MAF->HOU	2008-09-08	630	0	2008-09-10	1555	0
AUS->MAF->IAH	2008-09-10	1025	0	2008-09-12	1740	0
DAL->MAF->ABQ	2008-09-12	805	0	2008-09-14	1355	0
DAL->MAF->AUS	2008-09-14	700	0	2008-09-16	1555	0
IAH->MAF->ABQ	2008-09-16	805	0	2008-09-18	2115	0
IAH->MAF->DAL	2008-09-18	945	0	2008-09-20	2115	0
HOU->MAF->ABQ	2008-09-20	845	0	2008-09-22	2115	0
IAH->MAF->HOU	2008-09-22	630	0	2008-09-24	2115	0
IAH->MAF->DAL	2008-09-24	730	0	2008-09-26	1545	0
HOU->MAF->ABQ	2008-09-28	805	0	2008-09-30	2045	0
IAH->MAF->HOU	2008-09-30	615	0	2008-10-02	1440	0
DAL->MAF->DFW	2008-10-01	940	0	2008-10-03	2155	0
IAH->MAF->AUS	2008-10-03	700	0	2008-10-05	1545	0
HOU->MAF->IAH	2008-10-04	719	0	2008-10-06	2045	0
HOU->MAF->AUS	2008-10-06	700	0	2008-10-08	2045	0
HOU->MAF->DAL	2008-10-08	730	0	2008-10-10	2045	0
HOU->MAF->DFW	2008-10-09	1120	0	2008-10-11	1745	0
AUS->MAF->DAL	2008-10-10	1155	0	2008-10-12	1745	0
AUS->MAF->HOU	2008-10-12	615	0	2008-10-14	1745	0
ABQ->MAF->IAH	2008-10-13	707	0	2008-10-15	2035	0
IAH->MAF->ABQ	2008-10-14	805	0	2008-10-16	2115	0
IAH->MAF->DFW	2008-10-15	940	0	2008-10-17	1545	0
ABQ->MAF->HOU	2008-10-18	805	0	2008-10-20	2035	0
DAL->MAF->DFW	2008-10-19	1120	0	2008-10-21	1355	0
IAH->MAF->AUS	2008-10-20	700	0	2008-10-22	1545	0
ABQ->MAF->DFW	2008-10-23	1120	0	2008-10-25	1905	0
HOU->MAF->DFW	2008-10-25	940	0	2008-10-27	2045	0
IAH->MAF->DFW	2008-10-27	930	0	2008-10-29	1440	0
DTW->MBS->ORD	2008-01-06	600	1	2008-01-08	1405	0
ORD->MBS->DTW	2008-01-07	820	0	2008-01-09	1611	0
ORD->MBS->DTW	2008-01-10	820	0	2008-01-12	1310	0
ORD->MBS->DTW	2008-01-11	820	3	2008-01-13	1310	0
ORD->MBS->DTW	2008-01-12	1025	0	2008-01-14	1310	0
DTW->MBS->ORD	2008-01-15	928	0	2008-01-17	1405	0
ORD->MBS->DTW	2008-01-17	820	0	2008-01-19	1310	0
ORD->MBS->DTW	2008-01-18	1025	0	2008-01-20	1310	0
DTW->MBS->ORD	2008-01-19	928	0	2008-01-21	1715	0
DTW->MBS->ORD	2008-01-20	928	0	2008-01-22	1943	7
DTW->MBS->ORD	2008-01-21	600	0	2008-01-23	1405	1
ORD->MBS->DTW	2008-01-22	1025	24	2008-01-24	1611	0
DTW->MBS->ORD	2008-01-23	928	0	2008-01-25	1715	0
DTW->MBS->ORD	2008-01-25	928	0	2008-01-27	1943	0
DTW->MBS->ORD	2008-01-27	928	0	2008-01-29	1715	0
DTW->MBS->ORD	2008-01-29	928	0	2008-01-31	1405	0
DTW->MBS->ORD	2008-01-31	928	0	2008-02-02	1943	11
DTW->MBS->ORD	2008-02-03	600	0	2008-02-05	1943	0
ORD->MBS->DTW	2008-02-05	1025	0	2008-02-07	1310	4
ORD->MBS->DTW	2008-02-08	820	0	2008-02-10	1615	30
DTW->MBS->ORD	2008-02-10	928	0	2008-02-12	1405	6
ORD->MBS->DTW	2008-02-11	1025	0	2008-02-13	1310	0
ORD->MBS->DTW	2008-02-12	820	4	2008-02-14	1610	19
ORD->MBS->DTW	2008-02-13	820	0	2008-02-15	1610	0
DTW->MBS->ORD	2008-02-14	901	0	2008-02-16	1207	0
ORD->MBS->MSP	2008-02-17	740	59	2008-02-19	1310	7
ORD->MBS->DTW	2008-02-18	820	0	2008-02-20	1310	0
DTW->MBS->MSP	2008-02-24	740	0	2008-02-26	1942	18
ORD->MBS->DTW	2008-02-26	820	43	2008-02-28	1915	0
ORD->MBS->DTW	2008-02-28	820	0	2008-03-01	1310	0
ORD->MBS->MSP	2008-03-02	740	0	2008-03-04	1610	0
ORD->MBS->DTW	2008-03-03	820	5	2008-03-05	1915	0
ORD->MBS->DTW	2008-03-04	820	0	2008-03-06	1310	0
ORD->MBS->DTW	2008-03-06	820	0	2008-03-08	1610	0
ORD->MBS->MSP	2008-03-09	740	0	2008-03-11	1610	0
ORD->MBS->DTW	2008-03-10	820	0	2008-03-12	1610	0
ORD->MBS->DTW	2008-03-12	820	0	2008-03-14	1610	0
ORD->MBS->MSP	2008-03-16	740	0	2008-03-18	1310	22
DTW->MBS->ORD	2008-03-19	901	5	2008-03-21	1350	0
ORD->MBS->DTW	2008-03-24	820	0	2008-03-26	1310	0
ORD->MBS->DTW	2008-03-26	820	0	2008-03-28	1310	0
DTW->MBS->ORD	2008-03-28	901	0	2008-03-30	1942	6
DTW->MBS->ORD	2008-03-29	600	0	2008-03-31	1942	22
ORD->MBS->DTW	2008-04-02	820	0	2008-04-04	1618	0
DTW->MBS->MSP	2008-04-09	740	0	2008-04-11	1207	0
ORD->MBS->DTW	2008-04-10	1025	0	2008-04-12	1815	0
MSP->MBS->ORD	2008-04-12	900	0	2008-04-14	2012	0
DTW->MBS->MSP	2008-04-17	740	0	2008-04-19	1942	0
DTW->MBS->MSP	2008-04-19	740	0	2008-04-21	1942	0
ORD->MBS->DTW	2008-04-20	700	0	2008-04-22	1618	0
DTW->MBS->ORD	2008-04-22	856	0	2008-04-24	1207	0
MSP->MBS->ORD	2008-04-24	600	0	2008-04-26	2012	0
DTW->MBS->MSP	2008-04-25	740	0	2008-04-27	1207	0
MSP->MBS->DTW	2008-04-26	820	0	2008-04-28	2012	0
DTW->MBS->ORD	2008-04-28	600	0	2008-04-30	1207	0
DTW->MBS->MSP	2008-04-29	740	0	2008-05-01	2228	0
DTW->MBS->ORD	2008-05-05	600	0	2008-05-07	1207	0
DTW->MBS->ORD	2008-05-09	600	0	2008-05-11	1207	0
DTW->MBS->ORD	2008-05-27	600	0	2008-05-29	1928	0
DTW->MBS->ORD	2008-06-02	600	0	2008-06-04	1928	0
DTW->MBS->ORD	2008-06-04	600	0	2008-06-06	1207	0
DTW->MBS->ORD	2008-06-06	922	0	2008-06-08	1207	0
DTW->MBS->ORD	2008-06-07	912	0	2008-06-09	1715	0
DTW->MBS->MSP	2008-06-08	750	0	2008-06-10	1351	0
DTW->MBS->ORD	2008-06-10	600	0	2008-06-12	1207	0
DTW->MBS->MSP	2008-06-13	750	0	2008-06-15	1207	0
DTW->MBS->ORD	2008-06-14	603	0	2008-06-16	1351	0
DTW->MBS->MSP	2008-06-15	750	0	2008-06-17	2231	0
DTW->MBS->ORD	2008-06-18	600	0	2008-06-20	1715	0
DTW->MBS->MSP	2008-06-19	750	0	2008-06-21	1207	0
ORD->MBS->DTW	2008-06-22	819	0	2008-06-24	1311	0
DTW->MBS->ORD	2008-06-24	922	0	2008-06-26	1351	0
DTW->MBS->MSP	2008-06-25	750	0	2008-06-27	1207	0
MSP->MBS->ORD	2008-06-26	922	0	2008-06-28	2015	0
DTW->MBS->MSP	2008-06-27	750	0	2008-06-29	1715	0
ORD->MBS->MSP	2008-06-29	750	0	2008-07-01	1615	0
DTW->MBS->ORD	2008-06-30	600	0	2008-07-02	1715	0
DTW->MBS->ORD	2008-07-01	922	0	2008-07-03	1207	0
DTW->MBS->ORD	2008-07-05	603	0	2008-07-07	2231	0
DTW->MBS->MSP	2008-07-06	746	0	2008-07-08	1351	0
DTW->MBS->ORD	2008-07-07	604	0	2008-07-09	1207	0
DTW->MBS->MSP	2008-07-08	746	0	2008-07-10	2231	0
DTW->MBS->MSP	2008-07-09	746	0	2008-07-11	1937	0
DTW->MBS->ORD	2008-07-11	540	0	2008-07-13	1207	0
DTW->MBS->MSP	2008-07-14	746	0	2008-07-16	1207	0
MSP->MBS->DTW	2008-07-16	700	0	2008-07-18	2015	0
DTW->MBS->ORD	2008-07-17	922	0	2008-07-19	1207	0
DTW->MBS->MSP	2008-07-20	746	0	2008-07-22	2231	0
DTW->MBS->ORD	2008-07-23	922	0	2008-07-25	1207	0
MSP->MBS->DTW	2008-07-24	819	0	2008-07-26	2015	0
DTW->MBS->ORD	2008-07-25	604	0	2008-07-27	2231	0
MSP->MBS->DTW	2008-07-26	819	0	2008-07-28	2015	0
MSP->MBS->DTW	2008-07-28	700	0	2008-07-30	2015	0
DTW->MBS->ORD	2008-07-29	922	0	2008-07-31	1207	0
DTW->MBS->ORD	2008-07-31	922	0	2008-08-02	1715	0
ORD->MBS->DTW	2008-08-01	700	0	2008-08-03	1619	0
DTW->MBS->ORD	2008-08-03	826	0	2008-08-05	1207	0
DTW->MBS->MSP	2008-08-06	746	0	2008-08-08	2231	0
DTW->MBS->ORD	2008-08-07	604	0	2008-08-09	1207	0
ORD->MBS->DTW	2008-08-08	700	0	2008-08-10	1959	0
MSP->MBS->DTW	2008-08-14	700	0	2008-08-16	2015	0
DTW->MBS->ORD	2008-08-15	540	0	2008-08-17	1207	0
DTW->MBS->MSP	2008-08-18	746	0	2008-08-20	1351	0
DTW->MBS->ORD	2008-08-25	922	0	2008-08-27	2225	0
DTW->MBS->ORD	2008-08-29	922	0	2008-08-31	2225	0
DTW->MBS->ORD	2008-09-06	845	0	2008-09-08	2225	0
DTW->MBS->ORD	2008-09-12	603	0	2008-09-14	1358	0
ORD->MBS->DTW	2008-09-14	825	0	2008-09-16	1935	0
ORD->MBS->DTW	2008-09-28	1029	0	2008-09-30	1304	0
ORD->MBS->DTW	2008-09-29	700	0	2008-10-01	1621	0
ORD->MBS->DTW	2008-10-02	825	0	2008-10-04	1820	0
DTW->MBS->ORD	2008-10-13	928	0	2008-10-15	1358	0
DTW->MBS->ORD	2008-10-16	600	0	2008-10-18	1941	0
DTW->MBS->ORD	2008-10-28	953	0	2008-10-30	1358	0
SAT->MCI->AUS	2008-01-01	700	0	2008-01-03	1610	0
DAL->MCI->ATL	2008-01-02	600	0	2008-01-04	1535	0
IAH->MCI->EWR	2008-01-04	645	0	2008-01-06	1735	0
MSP->MCI->MIA	2008-01-05	940	0	2008-01-07	1425	0
DFW->MCI->ORD	2008-01-08	630	0	2008-01-10	1610	0
ATL->MCI->IAH	2008-01-09	600	0	2008-01-11	1545	0
JAX->MCI->MCO	2008-01-10	705	0	2008-01-12	1845	0
ORD->MCI->DTW	2008-01-11	931	0	2008-01-13	1200	0
ATL->MCI->IAH	2008-01-12	725	0	2008-01-14	2015	0
CLE->MCI->EWR	2008-01-13	630	0	2008-01-15	2040	0
PHX->MCI->DAL	2008-01-14	555	0	2008-01-16	1603	0
DTW->MCI->IAH	2008-01-15	600	0	2008-01-17	1522	0
TUS->MCI->PIT	2008-01-16	850	0	2008-01-18	1750	0
MSP->MCI->MEM	2008-01-18	1115	0	2008-01-20	1715	0
CVG->MCI->EWR	2008-01-19	630	0	2008-01-21	1630	0
DTW->MCI->ATL	2008-01-20	600	0	2008-01-22	1944	0
DFW->MCI->ATL	2008-01-21	600	0	2008-01-23	1610	0
PHX->MCI->CLT	2008-01-22	1025	0	2008-01-24	1725	0
DTW->MCI->DEN	2008-01-23	946	0	2008-01-25	1944	0
MSP->MCI->IAH	2008-01-24	750	0	2008-01-26	1425	0
IAD->MCI->MSY	2008-01-25	925	0	2008-01-27	1740	0
IND->MCI->CLT	2008-01-26	715	0	2008-01-28	1635	0
PHX->MCI->DFW	2008-01-27	600	0	2008-01-29	1958	0
SAN->MCI->RDU	2008-01-28	730	0	2008-01-30	1835	0
ATL->MCI->DEN	2008-01-29	600	0	2008-01-31	2015	0
LAX->MCI->DTW	2008-01-30	616	0	2008-02-01	1905	0
DEN->MCI->CVG	2008-01-31	700	0	2008-02-02	1217	0
ATL->MCI->CVG	2008-02-01	1150	0	2008-02-03	1340	0
ATL->MCI->IAH	2008-02-02	725	0	2008-02-04	2015	0
IAH->MCI->BWI	2008-02-03	1200	0	2008-02-05	2115	0
ATL->MCI->IND	2008-02-05	850	0	2008-02-07	1547	0
TPA->MCI->PIT	2008-02-06	850	0	2008-02-08	1815	0
SLC->MCI->ATL	2008-02-07	820	0	2008-02-09	1345	0
MSP->MCI->DFW	2008-02-08	745	0	2008-02-10	1905	0
JAX->MCI->BWI	2008-02-09	1155	0	2008-02-11	1845	0
MSP->MCI->DFW	2008-02-11	1115	0	2008-02-13	1425	0
DAL->MCI->LAX	2008-02-12	700	0	2008-02-14	1355	0
STL->MCI->ATL	2008-02-13	1130	0	2008-02-15	1810	0
IND->MCI->ATL	2008-02-14	820	0	2008-02-16	1700	0
LAS->MCI->MDW	2008-02-15	600	0	2008-02-17	2000	0
TUS->MCI->CLE	2008-02-16	820	0	2008-02-18	1750	0
ATL->MCI->BWI	2008-02-17	1200	153	2008-02-19	1840	0
CLT->MCI->CVG	2008-02-18	1009	0	2008-02-20	1945	0
DEN->MCI->ORD	2008-02-19	950	0	2008-02-21	1700	0
ORD->MCI->IAH	2008-02-20	750	0	2008-02-22	1220	0
PHX->MCI->MDW	2008-02-21	955	0	2008-02-23	1245	0
RDU->MCI->DEN	2008-02-22	600	0	2008-02-24	1445	0
DFW->MCI->DEN	2008-02-23	946	0	2008-02-25	1855	0
SLC->MCI->ORD	2008-02-24	1101	0	2008-02-26	1651	0
ORD->MCI->PHX	2008-02-25	810	0	2008-02-27	1700	0
CLE->MCI->AUS	2008-02-26	700	0	2008-02-28	2040	0
DEN->MCI->MSP	2008-02-28	704	0	2008-03-01	1505	0
ATL->MCI->SAN	2008-02-29	800	0	2008-03-02	1345	0
TUS->MCI->ORD	2008-03-01	753	0	2008-03-03	1750	0
DFW->MCI->MDW	2008-03-02	955	0	2008-03-04	1855	0
IAH->MCI->OKC	2008-03-04	635	0	2008-03-06	1435	0
MSP->MCI->IND	2008-03-05	910	0	2008-03-07	1715	0
MEM->MCI->ATL	2008-03-06	945	0	2008-03-08	1852	0
MCO->MCI->SAN	2008-03-07	800	0	2008-03-09	1640	0
ATL->MCI->IAH	2008-03-09	750	0	2008-03-11	1527	0
LAS->MCI->ORD	2008-03-10	1059	0	2008-03-12	1555	0
PHX->MCI->CLT	2008-03-11	725	0	2008-03-13	1503	0
ATL->MCI->IAH	2008-03-12	750	0	2008-03-14	1545	0
MDW->MCI->AUS	2008-03-13	700	0	2008-03-15	1225	0
DAL->MCI->MSP	2008-03-14	704	0	2008-03-16	1345	0
ATL->MCI->ORD	2008-03-15	1150	0	2008-03-17	1526	0
SEA->MCI->DEN	2008-03-16	1157	0	2008-03-18	1240	0
DEN->MCI->MSP	2008-03-17	704	0	2008-03-19	2058	0
DTW->MCI->MSP	2008-03-18	1045	0	2008-03-20	1203	0
IAH->MCI->DEN	2008-03-19	640	0	2008-03-21	1735	0
ATL->MCI->MEM	2008-03-20	1125	0	2008-03-22	1526	0
ORD->MCI->IAH	2008-03-21	750	0	2008-03-23	1220	0
AUS->MCI->DEN	2008-03-22	944	0	2008-03-24	1630	0
RDU->MCI->ATL	2008-03-23	1130	0	2008-03-25	1445	0
DTW->MCI->IAH	2008-03-24	750	0	2008-03-26	1203	0
COS->MCI->STL	2008-03-25	905	0	2008-03-27	1535	0
DFW->MCI->MSP	2008-03-26	704	0	2008-03-28	2150	0
ORD->MCI->IAH	2008-03-27	750	0	2008-03-29	2105	0
ATL->MCI->CVG	2008-03-28	1150	0	2008-03-30	1840	0
ATL->MCI->DTW	2008-03-29	928	0	2008-03-31	1345	0
DAL->MCI->IAH	2008-03-30	750	0	2008-04-01	1345	0
ATL->MCI->OKC	2008-03-31	655	0	2008-04-02	1526	0
DEN->MCI->RDU	2008-04-01	730	0	2008-04-03	1247	0
DEN->MCI->DTW	2008-04-02	615	0	2008-04-04	1945	0
LAS->MCI->ORD	2008-04-04	825	0	2008-04-06	1555	0
DAL->MCI->MSP	2008-04-05	704	0	2008-04-07	2030	0
LAS->MCI->STL	2008-04-07	715	0	2008-04-09	1240	0
ATL->MCI->MSP	2008-04-08	700	0	2008-04-10	2015	0
DAL->MCI->ATL	2008-04-09	1130	0	2008-04-11	2030	0
MCO->MCI->EWR	2008-04-10	1030	0	2008-04-12	1220	0
MSP->MCI->DAL	2008-04-11	555	0	2008-04-13	1640	0
CLT->MCI->DAL	2008-04-14	805	0	2008-04-16	1945	0
PHX->MCI->ATL	2008-04-15	600	0	2008-04-17	1503	0
TPA->MCI->CVG	2008-04-16	1145	0	2008-04-18	1835	0
